8915775,20.85,56.928,34.441,69.535,40.734,0.0,134.3,0.0,205.837,1,0.0,0,0.0,1,1,4,2,0.0,46.695,7.363,-6.191,1,1,0
8919108,57.729,46.342,51.084,19.286,28.386,0.0,153.891,0.0,512.722,1,0.0,0,0.0,1,0,2,1,0.0,22.189,27.178,30.853,0,0,0
8922441,78.514,47.366,25.97,27.489,23.081,0.0,36.875,0.0,23.298,1,0.0,0,0.0,1,0,2,2,0.0,56.68,15.264,22.435,0,0,0
8925774,59.301,56.132,10.649,63.609,59.79,0.0,192.955,0.0,525.073,1,0.0,1,0.0,0,0,4,5,0.0,30.888,34.84,6.439,1,1,0
8929107,34.903,30.345,67.27,53.278,31.371,0.0,85.004,0.0,156.35,0,0.0,1,0.0,0,1,1,4,0.0,25.125,7.272,39.957,1,0,0
8932440,64.629,55.454,23.965,58.547,28.072,0.0,184.734,0.0,545.17,0,0.0,1,0.0,1,1,5,3,0.0,79.802,-13.689,7.332,1,0,0
8935773,8.092,2.562,15.955,73.766,70.444,0.0,225.237,0.0,328.903,0,0.0,1,0.0,0,0,1,6,0.0,72.092,19.33,5.02,1,1,0
8939106,44.186,9.183,43.763,49.817,46.728,0.0,131.558,0.0,201.668,0,0.0,0,0.0,1,0,1,6,0.0,21.77,37.047,-14.23,0,0,0
8942439,8.609,10.395,18.624,44.416,28.289,0.0,109.091,0.0,293.468,0,0.0,1,0.0,0,1,0,1,0.0,44.595,4.937,33.992,0,1,0
8945772,48.699,41.771,39.165,14.834,60.747,0.0,86.548,0.0,38.864,0,0.0,0,0.0,0,1,2,1,0.0,63.678,2.847,12.637,1,0,0
8949105,72.191,42.893,17.505,77.566,1.395,0.0,49.707,0.0,797.446,0,0.0,1,0.0,1,0,5,6,0.0,20.522,-6.443,7.377,1,0,0
8952438,22.659,39.225,78.895,51.19,95.759,0.0,216.121,0.0,104.605,0,0.0,1,0.0,1,0,4,5,0.0,21.312,28.924,30.454,0,0,0
8955771,52.632,48.068,12.689,27.675,72.489,0.0,279.045,0.0,694.904,0,0.0,0,0.0,0,1,4,6,0.0,67.432,35.757,32.55,1,0,0
8959104,20.037,33.375,40.075,39.537,13.28,0.0,32.726,0.0,413.241,1,0.0,1,0.0,0,1,1,1,0.0,58.552,37.707,-3.889,1,0,0
8962437,62.255,17.04,17.78,23.479,17.304,0.0,54.078,0.0,566.665,0,0.0,1,0.0,0,1,4,4,0.0,72.837,15.603,-10.776,1,1,0
8965770,46.734,55.786,61.061,70.028,99.455,0.0,128.318,0.0,694.744,1,0.0,1,0.0,1,1,1,1,0.0,23.298,17.402,4.771,1,1,0
8969103,20.245,28.873,35.61,30.923,53.655,0.0,293.817,0.0,265.494,0,0.0,1,0.0,0,0,2,0,0.0,45.278,17.116,-8.011,0,0,0
8972436,59.047,16.825,43.668,22.39,70.272,0.0,84.412,0.0,506.773,0,0.0,1,0.0,0,0,3,4,0.0,30.151,16.483,23.452,0,1,0
8975769,30.179,22.101,36.143,64.725,91.898,0.0,24.377,0.0,162.073,0,0.0,0,0.0,1,0,0,4,0.0,69.744,25.471,11.552,0,1,0
8979102,59.075,30.688,74.271,32.331,52.376,0.0,125.544,0.0,338.595,0,0.0,0,0.0,0,0,4,5,0.0,58.412,2.38,22.891,1,1,0
8982435,21.866,27.076,64.54,31.522,50.298,0.0,136.01,0.0,81.895,0,0.0,0,0.0,1,1,0,0,0.0,79.092,10.543,11.584,1,0,0
8985768,12.892,24.9,68.159,24.296,78.975,0.0,199.207,0.0,173.893,1,0.0,0,0.0,0,0,3,0,0.0,70.397,-10.67,-13.596,1,0,0
8989101,48.752,17.406,23.758,10.861,53.607,0.0,38.061,0.0,445.245,1,0.0,0,0.0,1,0,1,6,0.0,79.183,-4.819,29.309,1,0,0
8992434,71.482,39.888,53.183,31.014,64.058,0.0,219.934,0.0,173.754,0,0.0,0,0.0,0,0,1,3,0.0,51.583,-13.115,4.723,0,1,0
8995767,13.901,55.925,29.413,60.687,38.923,0.0,51.362,0.0,116.794,1,0.0,0,0.0,1,1,2,3,0.0,43.282,5.954,34.474,0,0,0
8999100,9.367,7.741,64.276,42.371,40.687,0.0,107.325,0.0,124.761,0,0.0,0,0.0,0,1,0,4,0.0,51.187,32.89,5.539,0,0,0
9002433,39.058,42.37,56.943,10.625,44.151,0.0,114.645,0.0,44.559,1,0.0,0,0.0,1,1,4,0,0.0,43.49,10.167,14.355,0,1,0
9005766,72.445,12.921,48.498,11.079,99.792,0.0,204.39,0.0,509.395,0,0.0,1,0.0,0,0,5,4,0.0,41.665,-9.779,-8.284,0,0,0
9009099,37.05,17.196,13.626,63.1,92.59,0.0,286.028,0.0,123.848,0,0.0,0,0.0,1,1,3,4,0.0,31.019,34.203,-2.044,0,1,0
9012432,70.672,52.217,19.657,20.926,94.119,0.0,280.498,0.0,518.553,1,0.0,1,0.0,1,1,0,5,0.0,60.815,4.587,39.893,1,1,0
9015765,47.782,47.055,31.189,76.641,32.835,0.0,236.418,0.0,791.365,1,0.0,1,0.0,0,1,4,5,0.0,22.158,-13.7,10.167,0,0,0
9019098,43.968,44.422,33.021,70.393,5.961,0.0,135.375,0.0,733.275,1,0.0,0,0.0,0,1,2,5,0.0,46.363,24.038,-4.723,0,1,0
9022431,21.981,14.178,75.189,50.81,59.131,0.0,48.995,0.0,690.272,1,0.0,1,0.0,0,0,5,1,0.0,74.765,-14.42,6.117,0,0,0
9025764,10.814,36.531,32.643,42.449,78.973,0.0,69.548,0.0,574.081,1,0.0,0,0.0,1,0,3,2,0.0,45.665,-9.56,30.104,1,1,0
9029097,54.638,57.56,25.912,17.108,87.944,0.0,91.928,0.0,124.467,1,0.0,0,0.0,1,1,0,1,0.0,21.379,27.003,5.54,1,0,0
9032430,62.032,48.884,56.243,46.701,31.348,0.0,109.738,0.0,396.079,1,0.0,0,0.0,1,1,3,5,0.0,61.341,8.03,29.899,0,0,0
9035763,43.733,36.317,36.692,58.865,17.62,0.0,175.385,0.0,69.907,1,0.0,1,0.0,0,1,0,5,0.0,72.784,34.891,24.472,0,0,0
9039096,50.033,39.287,70.552,39.86,61.741,0.0,248.726,0.0,297.718,1,0.0,1,0.0,0,0,1,5,0.0,23.664,0.375,28.689,1,1,0
9042429,79.186,56.921,27.238,70.819,18.37,0.0,272.746,0.0,297.27,1,0.0,0,0.0,0,0,4,6,0.0,60.071,8.632,-5.896,1,1,0
9045762,39.435,41.806,61.368,73.119,97.203,0.0,93.129,0.0,112.079,0,0.0,0,0.0,1,1,2,5,0.0,62.61,39.935,20.609,1,1,0
9049095,21.251,28.649,67.816,28.468,5.322,0.0,252.18,0.0,284.55,0,0.0,1,0.0,1,0,5,2,0.0,67.717,27.751,-12.126,1,1,0
9052428,45.63,52.334,33.077,68.354,10.589,0.0,208.431,0.0,140.232,0,0.0,0,0.0,0,0,1,0,0.0,62.052,2.816,26.092,0,1,0
9055761,63.524,23.644,23.306,31.555,51.209,0.0,95.099,0.0,732.131,1,0.0,1,0.0,1,1,5,3,0.0,56.935,-14.164,-11.666,0,0,0
9059094,39.764,41.776,63.862,12.283,64.196,0.0,294.435,0.0,86.491,0,0.0,0,0.0,1,1,2,1,0.0,69.767,28.407,-1.639,0,1,0
9062427,36.714,49.239,41.719,15.909,52.032,0.0,118.377,0.0,509.81,1,0.0,0,0.0,0,1,4,2,0.0,70.025,13.931,-13.813,1,1,0
9065760,19.226,34.535,15.957,79.228,83.296,0.0,218.466,0.0,430.609,0,0.0,0,0.0,0,1,5,0,0.0,77.77,21.904,7.915,1,1,0
9069093,20.582,2.643,30.145,26.27,31.96,0.0,22.416,0.0,649.919,1,0.0,1,0.0,1,0,4,6,0.0,24.205,27.716,11.743,0,0,0
9072426,22.396,5.033,61.875,71.428,78.207,0.0,276.398,0.0,446.801,1,0.0,0,0.0,1,0,2,4,0.0,66.333,-0.01,9.515,1,0,0
9075759,45.624,55.79,48.352,65.139,40.909,0.0,202.913,0.0,638.755,0,0.0,1,0.0,0,0,5,6,0.0,61.866,27.361,-9.63,1,0,0
9079092,9.867,12.573,43.093,36.153,38.277,0.0,124.242,0.0,29.375,0,0.0,1,0.0,1,1,5,0,0.0,37.778,-11.271,12.426,1,1,0
9082425,22.574,16.968,66.65,21.971,88.456,0.0,234.456,0.0,73.548,0,0.0,1,0.0,1,0,1,4,0.0,20.255,33.152,26.904,1,1,0
9085758,29.685,13.427,28.57,14.322,57.398,0.0,40.707,0.0,256.763,0,0.0,1,0.0,1,1,5,5,0.0,40.374,38.986,28.484,0,1,0
9089091,61.488,20.38,21.487,46.402,43.92,0.0,58.314,0.0,780.447,1,0.0,0,0.0,1,0,3,3,0.0,77.716,-4.779,-8.707,0,1,0
9092424,72.846,48.84,66.132,64.562,7.065,0.0,95.712,0.0,284.292,1,0.0,0,0.0,1,0,5,6,0.0,70.059,-0.341,20.699,1,0,0
9095757,57.782,0.459,48.089,14.067,21.638,0.0,162.276,0.0,462.184,0,0.0,0,0.0,1,0,5,1,0.0,79.606,21.613,27.676,0,1,0
9099090,27.603,40.236,13.991,37.394,66.317,0.0,219.09,0.0,453.531,0,0.0,1,0.0,1,0,2,2,0.0,65.379,-6.312,-12.332,1,1,0
9102423,76.592,13.236,66.301,50.565,76.65,0.0,159.028,0.0,171.391,0,0.0,0,0.0,0,0,0,3,0.0,21.069,-11.486,33.509,1,1,0
9105756,70.21,35.636,59.061,49.948,79.9,0.0,171.659,0.0,749.7,1,0.0,0,0.0,1,0,1,6,0.0,42.531,2.277,19.592,0,0,0
9109089,75.959,21.517,70.629,50.622,33.511,0.0,266.495,0.0,39.397,1,0.0,1,0.0,1,1,5,2,0.0,77.662,-14.764,18.248,1,0,0
9112422,43.165,25.427,40.565,73.912,28.812,0.0,250.85,0.0,103.45,1,0.0,1,0.0,1,0,3,2,0.0,27.973,34.133,8.105,1,1,0
9115755,57.747,0.396,73.492,49.771,96.413,0.0,162.183,0.0,606.469,1,0.0,1,0.0,1,0,2,6,0.0,64.401,10.863,38.542,1,1,0
9119088,30.563,10.893,46.279,55.13,51.66,0.0,97.022,0.0,326.934,1,0.0,1,0.0,1,0,0,6,0.0,33.146,32.892,32.094,1,1,0
9122421,40.601,10.653,29.344,38.356,10.103,0.0,36.313,0.0,356.258,1,0.0,1,0.0,1,1,5,5,0.0,79.565,38.27,37.359,0,0,0
9125754,63.006,44.674,39.108,79.879,53.922,0.0,287.295,0.0,443.447,1,0.0,0,0.0,0,1,5,4,0.0,77.183,39.541,2.083,0,1,0
9129087,54.869,36.282,50.501,50.018,33.444,0.0,232.943,0.0,278.234,1,0.0,0,0.0,1,1,5,5,0.0,30.683,31.275,22.171,0,0,0
9132420,10.808,10.835,50.439,21.245,42.829,0.0,86.822,0.0,793.575,0,0.0,1,0.0,1,1,2,1,0.0,50.276,-11.527,27.447,0,1,0
9135753,22.739,45.702,63.222,57.45,10.673,0.0,45.41,0.0,375.38,1,0.0,0,0.0,1,1,0,6,0.0,21.132,17.137,3.483,0,0,0
9139086,21.988,40.858,34.183,36.628,52.423,0.0,57.983,0.0,680.761,1,0.0,1,0.0,1,1,1,0,0.0,73.87,19.678,-11.656,1,0,0
9142419,24.135,0.909,79.061,49.132,1.069,0.0,292.788,0.0,773.011,1,0.0,1,0.0,1,0,5,5,0.0,43.187,26.553,7.49,0,1,0
9145752,27.85,40.901,14.67,35.574,24.512,0.0,282.55,0.0,642.011,0,0.0,1,0.0,0,0,3,3,0.0,63.889,20.013,13.138,1,0,0
9149085,41.363,32.472,56.43,63.544,3.887,0.0,25.106,0.0,386.636,0,0.0,0,0.0,0,0,0,4,0.0,39.074,26.337,16.721,0,0,0
9152418,29.744,45.487,64.665,74.328,74.078,0.0,137.615,0.0,573.368,0,0.0,0,0.0,1,1,4,5,0.0,64.383,-9.159,23.864,1,0,0
9155751,13.15,25.084,43.106,54.214,58.186,0.0,212.844,0.0,330.604,1,0.0,1,0.0,1,1,2,5,0.0,75.32,39.741,3.771,0,0,0
9159084,10.918,37.356,42.104,53.732,26.083,0.0,88.595,0.0,366.745,0,0.0,0,0.0,1,1,3,0,0.0,35.022,-4.487,16.046,0,1,0
9162417,52.025,2.735,11.118,15.837,55.963,0.0,81.001,0.0,792.894,1,0.0,0,0.0,1,1,3,0,0.0,70.549,-6.217,9.958,0,1,0
9165750,29.501,22.945,35.669,24.341,15.204,0.0,129.747,0.0,613.502,1,0.0,0,0.0,1,1,0,4,0.0,74.939,15.817,26.421,0,1,0
9169083,41.931,52.636,74.963,45.427,64.658,0.0,71.296,0.0,455.382,0,0.0,1,0.0,1,0,3,0,0.0,74.403,12.162,15.343,0,1,0
9172416,12.748,59.798,62.027,45.071,59.098,0.0,132.575,0.0,354.081,1,0.0,1,0.0,0,0,5,2,0.0,72.631,32.221,7.52,0,0,0
9175749,41.694,47.582,45.246,60.896,99.488,0.0,63.42,0.0,356.332,1,0.0,0,0.0,0,0,5,0,0.0,29.868,27.604,26.986,1,1,0
9179082,28.541,58.715,59.955,37.748,10.272,0.0,248.54,0.0,52.798,1,0.0,1,0.0,1,0,0,3,0.0,55.325,-13.663,-3.977,0,0,0
9182415,36.03,11.49,20.583,40.665,22.181,0.0,76.966,0.0,223.099,1,0.0,1,0.0,1,1,0,5,0.0,50.315,31.787,7.953,0,0,0
9185748,15.54,20.306,19.726,31.189,74.67,0.0,113.078,0.0,285.237,1,0.0,1,0.0,1,1,3,1,0.0,73.592,-0.1,33.963,0,0,0
9189081,35.869,58.141,62.281,74.305,53.158,0.0,193.065,0.0,645.374,0,0.0,1,0.0,1,1,2,3,0.0,50.68,-0.316,-8.353,1,1,0
9192414,54.415,54.469,19.572,29.392,16.081,0.0,45.788,0.0,160.506,0,0.0,1,0.0,1,1,0,3,0.0,70.882,-3.548,12.989,1,0,0
9195747,50.259,56.882,27.563,16.246,60.669,0.0,90.714,0.0,738.197,0,0.0,1,0.0,0,1,4,2,0.0,33.172,15.226,-4.261,0,1,0
9199080,28.156,27.522,59.11,48.465,49.483,0.0,210.558,0.0,771.862,0,0.0,1,0.0,1,0,5,1,0.0,26.283,26.778,25.282,1,1,0
9202413,52.993,13.148,16.055,67.744,84.619,0.0,32.078,0.0,603.503,0,0.0,1,0.0,0,1,3,4,0.0,59.056,23.4,8.457,0,0,0
9205746,20.951,46.088,15.017,34.056,75.671,0.0,121.145,0.0,195.143,0,0.0,0,0.0,1,0,2,5,0.0,24.194,8.174,-11.567,0,1,0
9209079,70.668,13.469,15.499,79.765,78.142,0.0,170.534,0.0,122.095,1,0.0,0,0.0,1,0,3,4,0.0,25.278,27.755,29.801,1,1,0
9212412,50.218,35.408,31.495,17.369,87.501,0.0,185.003,0.0,132.704,0,0.0,0,0.0,0,0,2,2,0.0,42.087,12.611,-8.873,0,1,0
9215745,14.607,32.237,29.576,25.38,99.209,0.0,33.11,0.0,657.789,0,0.0,1,0.0,0,1,3,1,0.0,44.738,29.27,-2.449,0,0,0
9219078,40.35,52.896,33.871,69.105,58.992,0.0,97.918,0.0,713.593,1,0.0,0,0.0,0,0,4,3,0.0,55.628,36.899,36.956,1,0,0
9222411,25.827,7.692,77.854,24.871,86.422,0.0,265.538,0.0,230.6,1,0.0,1,0.0,1,1,4,1,0.0,47.743,24.955,7.02,1,1,0
9225744,59.824,20.921,68.917,59.18,48.024,0.0,270.704,0.0,450.159,0,0.0,0,0.0,0,0,4,4,0.0,29.572,9.001,9.22,1,0,0
9229077,61.451,55.2,44.813,16.717,32.045,0.0,174.529,0.0,749.234,0,0.0,1,0.0,0,0,0,3,0.0,49.512,-0.754,-13.266,1,0,0
9232410,31.281,32.181,42.477,74.198,37.535,0.0,251.938,0.0,152.135,0,0.0,1,0.0,0,0,3,5,0.0,22.97,-0.651,18.36,1,1,0
9235743,65.717,41.181,71.688,57.154,13.019,0.0,223.148,0.0,135.147,0,0.0,1,0.0,0,0,3,5,0.0,40.43,3.127,8.228,0,0,0
9239076,64.951,9.124,41.05,42.244,1.627,0.0,283.56,0.0,393.654,0,0.0,1,0.0,0,0,3,2,0.0,23.808,-5.036,20.406,1,0,0
9242409,30.124,4.179,11.838,47.592,60.715,0.0,38.213,0.0,575.475,1,0.0,1,0.0,0,0,4,4,0.0,37.658,19.098,-0.261,1,0,0
9245742,53.411,53.643,19.518,32.314,43.202,0.0,253.807,0.0,683.815,0,0.0,1,0.0,1,1,1,2,0.0,44.651,-11.124,-2.268,1,0,0
9249075,75.446,26.134,27.423,56.561,75.224,0.0,85.57,0.0,282.951,0,0.0,1,0.0,1,1,3,4,0.0,50.681,0.188,10.914,1,1,0
9252408,17.628,2.089,10.696,12.578,85.474,0.0,194.056,0.0,205.692,1,0.0,0,0.0,0,1,1,3,0.0,77.231,2.788,15.682,0,0,0
9255741,73.378,5.991,25.65,67.641,69.744,0.0,20.457,0.0,629.78,1,0.0,1,0.0,1,1,2,2,0.0,20.473,-0.775,-11.362,0,1,0
9259074,54.483,51.022,36.014,46.014,35.563,0.0,117.759,0.0,197.747,1,0.0,1,0.0,1,0,5,4,0.0,23.679,12.616,-11.215,0,1,0
9262407,75.578,15.451,24.837,62.399,27.171,0.0,33.59,0.0,610.521,0,0.0,1,0.0,1,1,5,0,0.0,43.419,0.571,-4.437,1,0,0
9265740,24.32,38.744,22.684,67.577,9.537,0.0,183.051,0.0,444.067,0,0.0,1,0.0,1,0,1,6,0.0,38.518,17.555,-5.942,1,1,0
9269073,58.634,7.645,47.819,11.581,36.999,0.0,215.709,0.0,82.862,0,0.0,0,0.0,0,1,5,3,0.0,45.966,2.544,17.373,0,0,0
9272406,54.755,3.753,24.636,18.597,87.457,0.0,131.855,0.0,589.3,1,0.0,1,0.0,0,0,3,6,0.0,47.728,-8.968,-10.28,1,1,0
9275739,27.453,41.998,13.653,65.287,49.893,0.0,191.446,0.0,674.993,0,0.0,1,0.0,1,1,1,2,0.0,60.458,11.825,33.851,1,1,0
9279072,66.343,36.518,36.406,35.579,96.766,0.0,228.127,0.0,315.751,0,0.0,1,0.0,0,0,4,6,0.0,73.726,-1.536,37.647,1,1,0
9282405,37.701,42.48,71.205,19.352,27.53,0.0,24.386,0.0,641.191,0,0.0,0,0.0,1,1,5,3,0.0,32.944,27.417,19.171,1,1,0
9285738,12.104,56.673,60.7,53.049,50.819,0.0,55.994,0.0,461.386,1,0.0,1,0.0,0,0,3,4,0.0,39.391,-5.78,13.943,0,0,0
9289071,54.859,33.691,10.484,53.418,52.266,0.0,203.738,0.0,94.842,1,0.0,0,0.0,1,1,0,2,0.0,55.8,5.587,-2.685,1,0,0
9292404,55.094,11.226,28.296,57.968,98.712,0.0,105.899,0.0,473.768,0,0.0,0,0.0,1,0,1,0,0.0,43.857,22.817,-12.439,1,0,0
9295737,5.392,54.118,66.97,39.518,84.812,0.0,218.553,0.0,744.9,1,0.0,1,0.0,1,1,0,4,0.0,54.825,-12.497,29.128,1,1,0
9299070,47.761,23.016,50.908,66.264,74.202,0.0,111.658,0.0,111.474,0,0.0,0,0.0,0,1,5,0,0.0,25.62,31.833,6.953,0,0,0
9302403,17.734,10.191,44.339,45.496,54.467,0.0,268.288,0.0,435.654,1,0.0,0,0.0,0,0,2,3,0.0,21.612,34.448,19.739,0,1,0
9305736,37.538,29.763,42.456,35.557,52.802,0.0,260.149,0.0,117.669,1,0.0,0,0.0,1,1,4,5,0.0,57.318,28.97,2.271,1,0,0
9309069,18.903,8.857,45.365,42.529,30.472,0.0,131.16,0.0,367.267,0,0.0,0,0.0,0,1,2,5,0.0,40.952,-1.186,38.67,0,0,0
9312402,44.219,22.354,64.599,63.63,0.853,0.0,102.823,0.0,70.096,1,0.0,1,0.0,0,1,2,3,0.0,70.17,6.659,-9.983,0,1,0
9315735,33.107,45.258,32.223,53.475,17.001,0.0,90.58,0.0,512.263,0,0.0,1,0.0,0,0,5,0,0.0,58.368,5.583,20.53,0,0,0
9319068,46.84,11.608,44.017,65.131,95.407,0.0,35.875,0.0,383.919,0,0.0,0,0.0,1,1,0,2,0.0,75.54,36.492,38.601,0,0,0
9322401,41.827,51.329,74.0,16.916,64.184,0.0,114.424,0.0,642.579,1,0.0,1,0.0,0,1,4,3,0.0,28.719,19.637,0.505,1,0,0
9325734,5.346,17.256,69.401,31.266,29.606,0.0,35.279,0.0,285.884,1,0.0,0,0.0,0,1,0,4,0.0,36.611,19.008,-11.438,1,0,0
9329067,78.194,0.831,78.162,20.493,86.291,0.0,164.285,0.0,455.95,0,0.0,1,0.0,1,1,5,6,0.0,48.269,32.535,-11.684,1,1,0
9332400,16.327,8.036,65.834,12.606,42.043,0.0,34.322,0.0,275.816,0,0.0,1,0.0,0,0,2,3,0.0,40.152,-6.399,37.863,0,0,0
9335733,39.24,8.673,54.979,76.569,40.414,0.0,212.376,0.0,319.538,0,0.0,0,0.0,1,0,5,3,0.0,52.175,19.652,10.305,0,1,0
9339066,33.647,24.998,36.257,31.987,50.218,0.0,99.678,0.0,758.574,0,0.0,1,0.0,0,0,3,6,0.0,44.02,-9.123,15.572,1,0,0
9342399,21.446,3.527,19.428,34.937,53.456,0.0,70.97,0.0,666.626,0,0.0,1,0.0,0,0,1,6,0.0,51.292,36.308,26.389,0,1,0
9345732,15.944,2.53,38.535,54.863,97.241,0.0,150.478,0.0,387.229,0,0.0,1,0.0,1,1,3,6,0.0,25.264,29.865,13.285,0,1,0
9349065,75.17,7.109,27.073,41.271,61.567,0.0,66.868,0.0,401.09,0,0.0,1,0.0,0,0,3,3,0.0,24.191,-10.96,19.892,1,1,0
9352398,32.437,10.761,34.889,27.551,4.034,0.0,84.012,0.0,464.751,1,0.0,1,0.0,0,0,4,6,0.0,40.967,36.651,-8.796,1,1,0
9355731,45.797,27.337,43.198,15.911,49.982,0.0,213.539,0.0,754.176,0,0.0,0,0.0,0,0,4,2,0.0,66.436,25.853,14.707,0,0,0
9359064,28.71,22.124,26.751,14.32,20.275,0.0,205.566,0.0,504.235,1,0.0,0,0.0,1,0,2,0,0.0,68.321,30.635,16.869,0,1,0
9362397,56.75,37.809,20.872,14.849,66.331,0.0,204.238,0.0,651.372,0,0.0,1,0.0,0,1,3,4,0.0,71.566,-11.733,-13.238,1,1,0
9365730,31.34,32.98,10.962,20.117,91.451,0.0,215.006,0.0,646.373,0,0.0,0,0.0,1,1,4,1,0.0,63.085,-14.821,14.238,0,1,0
9369063,51.327,28.923,38.646,14.698,65.624,0.0,198.681,0.0,564.435,1,0.0,1,0.0,1,1,3,5,0.0,21.932,29.689,15.652,1,0,0
9372396,10.662,38.401,30.917,40.244,9.877,0.0,278.023,0.0,325.073,0,0.0,0,0.0,1,0,4,0,0.0,77.735,1.854,2.441,1,0,0
9375729,78.03,58.31,12.205,66.366,65.316,0.0,189.588,0.0,135.256,0,0.0,1,0.0,0,0,0,5,0.0,69.529,16.492,35.747,0,1,0
9379062,23.78,28.339,24.299,68.631,49.394,0.0,142.417,0.0,275.65,0,0.0,1,0.0,0,1,3,4,0.0,51.757,17.998,24.874,0,0,0
9382395,78.788,20.707,34.573,34.929,5.026,0.0,293.962,0.0,529.565,0,0.0,1,0.0,0,0,5,6,0.0,35.354,35.181,25.348,1,0,0
9385728,20.496,5.396,19.256,33.146,72.057,0.0,261.556,0.0,552.245,0,0.0,1,0.0,1,1,4,2,0.0,60.467,21.954,-0.23,1,0,0
9389061,41.415,35.909,29.818,46.664,15.462,0.0,208.573,0.0,466.969,0,0.0,0,0.0,0,0,0,3,0.0,28.693,23.805,8.762,0,1,0
9392394,40.199,0.709,63.929,38.594,12.888,0.0,94.75,0.0,263.318,0,0.0,1,0.0,0,0,5,6,0.0,46.855,12.634,31.923,1,1,0
9395727,20.433,27.896,53.908,11.072,32.381,0.0,126.273,0.0,478.612,0,0.0,1,0.0,0,1,1,6,0.0,38.729,39.429,28.639,1,1,0
9399060,32.415,51.522,41.572,72.569,12.275,0.0,50.514,0.0,517.471,1,0.0,0,0.0,0,1,2,5,0.0,50.888,34.585,-11.382,0,0,0
9402393,31.331,19.916,12.718,70.23,86.474,0.0,118.814,0.0,26.874,1,0.0,0,0.0,1,1,1,2,0.0,45.671,1.705,5.92,1,1,0
9405726,78.242,59.762,15.973,65.902,59.569,0.0,211.598,0.0,725.421,1,0.0,1,0.0,0,1,3,6,0.0,30.8,3.7,-3.788,1,1,0
9409059,33.053,29.208,45.882,25.785,90.442,0.0,275.734,0.0,550.746,1,0.0,1,0.0,0,0,3,6,0.0,61.337,-13.522,22.935,0,1,0
9412392,64.165,33.154,64.175,37.519,67.493,0.0,119.429,0.0,683.126,0,0.0,1,0.0,0,0,5,5,0.0,36.347,6.357,-14.537,1,0,0
9415725,32.055,16.941,14.172,57.967,18.044,0.0,98.015,0.0,378.282,1,0.0,1,0.0,1,0,0,2,0.0,75.876,37.613,-10.488,0,0,0
9419058,19.961,0.202,76.191,13.085,18.167,0.0,229.755,0.0,42.895,0,0.0,1,0.0,1,1,5,0,0.0,62.638,31.804,-13.268,0,1,0
9422391,43.883,47.536,58.049,15.904,36.622,0.0,276.253,0.0,513.568,1,0.0,1,0.0,1,0,5,5,0.0,65.965,7.965,-9.35,1,0,0
9425724,23.714,38.488,63.504,55.129,77.234,0.0,54.51,0.0,111.709,1,0.0,0,0.0,0,0,3,5,0.0,21.67,11.049,-11.296,0,1,0
9429057,32.673,7.402,32.694,26.406,80.867,0.0,102.872,0.0,369.341,1,0.0,1,0.0,0,1,0,0,0.0,47.192,21.408,-11.151,1,0,0
9432390,46.137,17.774,48.144,40.095,64.975,0.0,270.984,0.0,121.328,0,0.0,0,0.0,1,0,5,4,0.0,45.919,36.337,-3.481,0,0,0
9435723,12.688,24.423,76.281,25.404,37.586,0.0,275.645,0.0,380.719,1,0.0,1,0.0,1,1,3,6,0.0,26.966,-4.67,20.766,1,0,0
9439056,24.761,9.905,70.983,10.636,46.515,0.0,269.93,0.0,44.712,1,0.0,0,0.0,0,1,0,2,0.0,20.279,-1.989,35.187,0,1,0
9442389,57.65,54.855,22.719,14.356,33.361,0.0,264.562,0.0,469.149,0,0.0,1,0.0,0,1,2,4,0.0,31.269,-2.055,29.086,0,0,0
9445722,78.551,28.564,61.983,38.447,5.77,0.0,143.886,0.0,366.427,1,0.0,0,0.0,1,0,0,2,0.0,65.631,4.963,35.578,1,1,0
9449055,57.349,21.138,13.106,57.315,95.649,0.0,236.316,0.0,209.191,0,0.0,0,0.0,1,0,1,3,0.0,57.958,7.767,-14.972,1,1,0
9452388,59.149,36.693,31.967,76.886,58.545,0.0,212.845,0.0,57.833,1,0.0,1,0.0,1,1,2,5,0.0,67.313,38.392,-9.569,1,1,0
9455721,10.625,37.673,43.66,61.896,94.864,0.0,204.009,0.0,468.013,0,0.0,1,0.0,0,1,2,6,0.0,25.522,-14.65,2.371,0,1,0
9459054,5.953,47.056,13.488,32.257,51.752,0.0,184.384,0.0,741.51,1,0.0,1,0.0,1,0,1,6,0.0,69.261,31.604,13.506,0,0,0
9462387,66.07,53.709,53.058,43.177,19.081,0.0,72.036,0.0,663.018,1,0.0,1,0.0,1,1,1,2,0.0,25.202,33.232,9.367,0,1,0
9465720,69.907,49.513,11.306,38.611,27.761,0.0,267.003,0.0,361.177,0,0.0,1,0.0,0,1,4,0,0.0,73.37,9.996,25.128,0,0,0
9469053,42.776,50.658,36.997,60.333,72.7,0.0,53.148,0.0,241.489,0,0.0,1,0.0,1,1,3,2,0.0,62.351,25.326,38.361,0,1,0
9472386,62.707,32.26,69.836,13.484,9.719,0.0,229.756,0.0,636.607,0,0.0,1,0.0,1,1,0,2,0.0,58.108,1.95,16.27,0,0,0
9475719,54.693,12.75,28.196,23.351,11.496,0.0,203.176,0.0,722.004,0,0.0,1,0.0,1,1,4,3,0.0,70.639,17.602,27.666,1,0,0
